pop_name,year,gender,age,mx
HI,2005-2009,Female,55,0.00414
HI,2005-2009,Female,60,0.00655
HI,2005-2009,Female,65,0.0096
HI,2005-2009,Female,70,0.01505
HI,2005-2009,Female,75,0.023
HI,2005-2009,Female,80,0.04151
HI,2005-2009,Female,85,0.08049
HI,2005-2009,Female,90,0.14904
HI,2005-2009,Female,95,0.25706
HI,2005-2009,Male,0,0.0036249999999999998
HI,2005-2009,Male,5,1.4e-4
HI,2005-2009,Male,10,1.7e-4
HI,2005-2009,Male,15,5.9e-4
HI,2005-2009,Male,20,8.6e-4
HI,2005-2009,Male,25,0.001
HI,2005-2009,Male,30,0.00131
HI,2005-2009,Male,35,0.00167
HI,2005-2009,Male,40,0.00243
HI,2005-2009,Male,45,0.00401
HI,2005-2009,Male,50,0.00561
HI,2005-2009,Male,55,0.00793
HI,2005-2009,Male,60,0.01103
HI,2005-2009,Male,65,0.01711
HI,2005-2009,Male,70,0.02395
HI,2005-2009,Male,75,0.0388
HI,2005-2009,Male,80,0.06602
HI,2005-2009,Male,85,0.11693
HI,2005-2009,Male,90,0.19734
HI,2005-2009,Male,95,0.31154
HI,2010-2014,Female,0,0.00259
HI,2010-2014,Female,5,1e-4
HI,2010-2014,Female,10,1e-4
HI,2010-2014,Female,15,2.8e-4
HI,2010-2014,Female,20,3.3e-4
HI,2010-2014,Female,25,3.8e-4
HI,2010-2014,Female,30,5e-4
HI,2010-2014,Female,35,8.1e-4
HI,2010-2014,Female,40,0.00128
HI,2010-2014,Female,45,0.00203
HI,2010-2014,Female,50,0.00307
HI,2010-2014,Female,55,0.00449
HI,2010-2014,Female,60,0.00575
HI,2010-2014,Female,65,0.00891
HI,2010-2014,Female,70,0.0135
HI,2010-2014,Female,75,0.02245
HI,2010-2014,Female,80,0.03778
HI,2010-2014,Female,85,0.07239
HI,2010-2014,Female,90,0.1333
HI,2010-2014,Female,95,0.23052
HI,2010-2014,Male,0,0.00315
HI,2010-2014,Male,5,1e-4
HI,2010-2014,Male,10,1.4e-4
HI,2010-2014,Male,15,5.2e-4
HI,2010-2014,Male,20,9.6e-4
HI,2010-2014,Male,25,0.00102
HI,2010-2014,Male,30,0.00121
HI,2010-2014,Male,35,0.00175
HI,2010-2014,Male,40,0.00226
HI,2010-2014,Male,45,0.00371
HI,2010-2014,Male,50,0.00546
HI,2010-2014,Male,55,0.00794
HI,2010-2014,Male,60,0.01096
HI,2010-2014,Male,65,0.01562
HI,2010-2014,Male,70,0.02225
HI,2010-2014,Male,75,0.03497
HI,2010-2014,Male,80,0.05781
HI,2010-2014,Male,85,0.10616
HI,2010-2014,Male,90,0.18545
HI,2010-2014,Male,95,0.30161
HI,2015-2019,Female,0,0.0026049999999999997
HI,2015-2019,Female,5,9e-5
HI,2015-2019,Female,10,9e-5
HI,2015-2019,Female,15,2.9e-4
HI,2015-2019,Female,20,4.2e-4
HI,2015-2019,Female,25,4.2e-4
HI,2015-2019,Female,30,6.2e-4
HI,2015-2019,Female,35,8.7e-4
HI,2015-2019,Female,40,0.00132
HI,2015-2019,Female,45,0.00188
HI,2015-2019,Female,50,0.00306
HI,2015-2019,Female,55,0.0043
HI,2015-2019,Female,60,0.00618
HI,2015-2019,Female,65,0.0087
HI,2015-2019,Female,70,0.013
HI,2015-2019,Female,75,0.02122
HI,2015-2019,Female,80,0.03428
HI,2015-2019,Female,85,0.0676
HI,2015-2019,Female,90,0.12792
HI,2015-2019,Female,95,0.2266
HI,2015-2019,Male,0,0.00339
HI,2015-2019,Male,5,1.2e-4
HI,2015-2019,Male,10,1.9e-4
HI,2015-2019,Male,15,5.8e-4
HI,2015-2019,Male,20,9e-4
HI,2015-2019,Male,25,0.00111
HI,2015-2019,Male,30,0.00131
HI,2015-2019,Male,35,0.00185
HI,2015-2019,Male,40,0.00235
HI,2015-2019,Male,45,0.00357
HI,2015-2019,Male,50,0.00554
HI,2015-2019,Male,55,0.00806
HI,2015-2019,Male,60,0.01184
HI,2015-2019,Male,65,0.015
HI,2015-2019,Male,70,0.02191
HI,2015-2019,Male,75,0.03418
HI,2015-2019,Male,80,0.05334
HI,2015-2019,Male,85,0.09739
HI,2015-2019,Male,90,0.17001
HI,2015-2019,Male,95,0.27793
IA,1941-1944,Female,0,0.01624
IA,1941-1944,Female,5,6e-4
IA,1941-1944,Female,10,5.8e-4
IA,1941-1944,Female,15,0.00093000000000000005
IA,1941-1944,Female,20,0.00101
IA,1941-1944,Female,25,0.00128
IA,1941-1944,Female,30,0.00167
IA,1941-1944,Female,35,0.00229
IA,1941-1944,Female,40,0.0032
IA,1941-1944,Female,45,0.0049
IA,1941-1944,Female,50,0.00688
IA,1941-1944,Female,55,0.01004
IA,1941-1944,Female,60,0.01559
IA,1941-1944,Female,65,0.02521
IA,1941-1944,Female,70,0.0425
IA,1941-1944,Female,75,0.0709
IA,1941-1944,Female,80,0.11756
IA,1941-1944,Female,85,0.17961
IA,1941-1944,Female,90,0.27408
IA,1941-1944,Female,95,0.38793
IA,1941-1944,Male,0,0.020694999999999998
IA,1941-1944,Male,5,0.00093000000000000005
IA,1941-1944,Male,10,9e-4
IA,1941-1944,Male,15,0.00141
IA,1941-1944,Male,20,0.00161
IA,1941-1944,Male,25,0.00181
IA,1941-1944,Male,30,0.00201
IA,1941-1944,Male,35,0.00288
IA,1941-1944,Male,40,0.00401
IA,1941-1944,Male,45,0.00616
IA,1941-1944,Male,50,0.00986
IA,1941-1944,Male,55,0.01519
IA,1941-1944,Male,60,0.02341
IA,1941-1944,Male,65,0.0347
IA,1941-1944,Male,70,0.05695
IA,1941-1944,Male,75,0.08715
IA,1941-1944,Male,80,0.1421
IA,1941-1944,Male,85,0.21406
IA,1941-1944,Male,90,0.31388
IA,1941-1944,Male,95,0.4313
IA,1945-1949,Female,0,0.013340000000000001
IA,1945-1949,Female,5,5.9e-4
IA,1945-1949,Female,10,4.9e-4
IA,1945-1949,Female,15,7.2e-4
IA,1945-1949,Female,20,8.8e-4
IA,1945-1949,Female,25,0.00107
IA,1945-1949,Female,30,0.00142
IA,1945-1949,Female,35,0.00185
IA,1945-1949,Female,40,0.00273
IA,1945-1949,Female,45,0.00431
IA,1945-1949,Female,50,0.00585
IA,1945-1949,Female,55,0.00914
IA,1945-1949,Female,60,0.01384
IA,1945-1949,Female,65,0.02367
IA,1945-1949,Female,70,0.03894
IA,1945-1949,Female,75,0.0673
IA,1945-1949,Female,80,0.10861
IA,1945-1949,Female,85,0.17614
IA,1945-1949,Female,90,0.25787
IA,1945-1949,Female,95,0.36749
IA,1945-1949,Male,0,0.017490000000000002
IA,1945-1949,Male,5,7.4e-4
IA,1945-1949,Male,10,7.9e-4
IA,1945-1949,Male,15,0.00141
IA,1945-1949,Male,20,0.00156
IA,1945-1949,Male,25,0.00163
IA,1945-1949,Male,30,0.00197
IA,1945-1949,Male,35,0.00266
IA,1945-1949,Male,40,0.00393
IA,1945-1949,Male,45,0.00609
IA,1945-1949,Male,50,0.00973
IA,1945-1949,Male,55,0.01497
IA,1945-1949,Male,60,0.02281
IA,1945-1949,Male,65,0.03457
IA,1945-1949,Male,70,0.05322
IA,1945-1949,Male,75,0.08603
IA,1945-1949,Male,80,0.13399
IA,1945-1949,Male,85,0.20639
IA,1945-1949,Male,90,0.29738
IA,1945-1949,Male,95,0.41034
IA,1950-1954,Female,0,0.010655
IA,1950-1954,Female,5,4.2e-4
IA,1950-1954,Female,10,4.1e-4
IA,1950-1954,Female,15,6.3e-4
IA,1950-1954,Female,20,6.8e-4
IA,1950-1954,Female,25,8.4e-4
IA,1950-1954,Female,30,0.0011
IA,1950-1954,Female,35,0.0016
IA,1950-1954,Female,40,0.00233
IA,1950-1954,Female,45,0.00351
IA,1950-1954,Female,50,0.00547
IA,1950-1954,Female,55,0.00827
IA,1950-1954,Female,60,0.01271
IA,1950-1954,Female,65,0.02079
IA,1950-1954,Female,70,0.0357
IA,1950-1954,Female,75,0.05852
IA,1950-1954,Female,80,0.10143
IA,1950-1954,Female,85,0.1596
IA,1950-1954,Female,90,0.24291
IA,1950-1954,Female,95,0.34954
IA,1950-1954,Male,0,0.014555
IA,1950-1954,Male,5,7e-4
IA,1950-1954,Male,10,6.7e-4
IA,1950-1954,Male,15,0.00135
IA,1950-1954,Male,20,0.0016
IA,1950-1954,Male,25,0.00168
IA,1950-1954,Male,30,0.00176
IA,1950-1954,Male,35,0.00231
IA,1950-1954,Male,40,0.00366
IA,1950-1954,Male,45,0.00624
IA,1950-1954,Male,50,0.00969
IA,1950-1954,Male,55,0.015
IA,1950-1954,Male,60,0.02307
IA,1950-1954,Male,65,0.03436
IA,1950-1954,Male,70,0.053
IA,1950-1954,Male,75,0.08101
IA,1950-1954,Male,80,0.12892
IA,1950-1954,Male,85,0.20013
IA,1950-1954,Male,90,0.29183
IA,1950-1954,Male,95,0.40585
IA,1955-1959,Female,0,0.010085
IA,1955-1959,Female,5,3.9e-4
IA,1955-1959,Female,10,3.6e-4
IA,1955-1959,Female,15,6e-4
IA,1955-1959,Female,20,6.6e-4
IA,1955-1959,Female,25,6.9e-4
IA,1955-1959,Female,30,8.9e-4
IA,1955-1959,Female,35,0.00129
IA,1955-1959,Female,40,0.00191
IA,1955-1959,Female,45,0.00321
IA,1955-1959,Female,50,0.00499
IA,1955-1959,Female,55,0.00707
IA,1955-1959,Female,60,0.01188
IA,1955-1959,Female,65,0.01919
IA,1955-1959,Female,70,0.0326
IA,1955-1959,Female,75,0.05659
IA,1955-1959,Female,80,0.09484
IA,1955-1959,Female,85,0.15829
IA,1955-1959,Female,90,0.24493
IA,1955-1959,Female,95,0.36122
IA,1955-1959,Male,0,0.012745
IA,1955-1959,Male,5,5.4e-4
IA,1955-1959,Male,10,5.5e-4
IA,1955-1959,Male,15,0.00148
IA,1955-1959,Male,20,0.00173
IA,1955-1959,Male,25,0.00144
IA,1955-1959,Male,30,0.00158
IA,1955-1959,Male,35,0.00223
IA,1955-1959,Male,40,0.00368
IA,1955-1959,Male,45,0.006
IA,1955-1959,Male,50,0.00985
IA,1955-1959,Male,55,0.01471
IA,1955-1959,Male,60,0.02277
IA,1955-1959,Male,65,0.03486
IA,1955-1959,Male,70,0.05136
IA,1955-1959,Male,75,0.08295
IA,1955-1959,Male,80,0.12647
IA,1955-1959,Male,85,0.19323
IA,1955-1959,Male,90,0.27988
IA,1955-1959,Male,95,0.38758
IA,1960-1964,Female,0,0.009174999999999999
IA,1960-1964,Female,5,3.7e-4
IA,1960-1964,Female,10,3e-4
IA,1960-1964,Female,15,5.6e-4
IA,1960-1964,Female,20,5.8e-4
IA,1960-1964,Female,25,7.1e-4
IA,1960-1964,Female,30,8.8e-4
IA,1960-1964,Female,35,0.00134
IA,1960-1964,Female,40,0.0021
IA,1960-1964,Female,45,0.00328
IA,1960-1964,Female,50,0.0047
IA,1960-1964,Female,55,0.00707
IA,1960-1964,Female,60,0.01101
IA,1960-1964,Female,65,0.01797
IA,1960-1964,Female,70,0.03059
IA,1960-1964,Female,75,0.05384
IA,1960-1964,Female,80,0.09241
IA,1960-1964,Female,85,0.1567
IA,1960-1964,Female,90,0.24326
IA,1960-1964,Female,95,0.36076
IA,1960-1964,Male,0,0.012535000000000001
IA,1960-1964,Male,5,4.9e-4
IA,1960-1964,Male,10,5.5e-4
IA,1960-1964,Male,15,0.00147
IA,1960-1964,Male,20,0.00192
IA,1960-1964,Male,25,0.00156
IA,1960-1964,Male,30,0.00154
IA,1960-1964,Male,35,0.00221
IA,1960-1964,Male,40,0.00346
IA,1960-1964,Male,45,0.00596
IA,1960-1964,Male,50,0.00986
IA,1960-1964,Male,55,0.01583
IA,1960-1964,Male,60,0.02386
IA,1960-1964,Male,65,0.03544
IA,1960-1964,Male,70,0.05299
IA,1960-1964,Male,75,0.08001
IA,1960-1964,Male,80,0.1267
IA,1960-1964,Male,85,0.19461
IA,1960-1964,Male,90,0.29447
IA,1960-1964,Male,95,0.414
IA,1965-1969,Female,0,0.00882
IA,1965-1969,Female,5,3.4e-4
IA,1965-1969,Female,10,2.7e-4
IA,1965-1969,Female,15,6.1e-4
IA,1965-1969,Female,20,6.8e-4
IA,1965-1969,Female,25,6.3e-4
IA,1965-1969,Female,30,9.5e-4
IA,1965-1969,Female,35,0.0013
IA,1965-1969,Female,40,0.0021
IA,1965-1969,Female,45,0.00309
IA,1965-1969,Female,50,0.00483
IA,1965-1969,Female,55,0.00732
IA,1965-1969,Female,60,0.01099
IA,1965-1969,Female,65,0.01748
IA,1965-1969,Female,70,0.0292
IA,1965-1969,Female,75,0.0495
IA,1965-1969,Female,80,0.08573
IA,1965-1969,Female,85,0.14736
IA,1965-1969,Female,90,0.23392
IA,1965-1969,Female,95,0.35241
IA,1965-1969,Male,0,0.01131
IA,1965-1969,Male,5,4.4e-4
IA,1965-1969,Male,10,5.1e-4
IA,1965-1969,Male,15,0.00169
IA,1965-1969,Male,20,0.00194
IA,1965-1969,Male,25,0.00166
IA,1965-1969,Male,30,0.00173
IA,1965-1969,Male,35,0.00224
IA,1965-1969,Male,40,0.00348
IA,1965-1969,Male,45,0.00601
IA,1965-1969,Male,50,0.0098
IA,1965-1969,Male,55,0.01583
IA,1965-1969,Male,60,0.02458
IA,1965-1969,Male,65,0.03683
IA,1965-1969,Male,70,0.05502
IA,1965-1969,Male,75,0.08258
IA,1965-1969,Male,80,0.12427
IA,1965-1969,Male,85,0.19356
IA,1965-1969,Male,90,0.28717
IA,1965-1969,Male,95,0.40266
IA,1970-1974,Female,0,0.00749
IA,1970-1974,Female,5,2.7e-4
IA,1970-1974,Female,10,3e-4
IA,1970-1974,Female,15,6.2e-4
IA,1970-1974,Female,20,5.9e-4
IA,1970-1974,Female,25,6.6e-4
IA,1970-1974,Female,30,7.7e-4
IA,1970-1974,Female,35,0.00131
IA,1970-1974,Female,40,0.00198
IA,1970-1974,Female,45,0.0032
IA,1970-1974,Female,50,0.00461
IA,1970-1974,Female,55,0.00704
IA,1970-1974,Female,60,0.01048
IA,1970-1974,Female,65,0.01649
IA,1970-1974,Female,70,0.02711
IA,1970-1974,Female,75,0.04666
IA,1970-1974,Female,80,0.07988
IA,1970-1974,Female,85,0.13284
IA,1970-1974,Female,90,0.21302
IA,1970-1974,Female,95,0.32058
IA,1970-1974,Male,0,0.009770000000000001
IA,1970-1974,Male,5,4.9e-4
IA,1970-1974,Male,10,5.3e-4
IA,1970-1974,Male,15,0.00154
IA,1970-1974,Male,20,0.00209
IA,1970-1974,Male,25,0.00149
IA,1970-1974,Male,30,0.00157
IA,1970-1974,Male,35,0.00224
IA,1970-1974,Male,40,0.00336
IA,1970-1974,Male,45,0.00577
IA,1970-1974,Male,50,0.00913
IA,1970-1974,Male,55,0.01524
IA,1970-1974,Male,60,0.02388
IA,1970-1974,Male,65,0.03672
IA,1970-1974,Male,70,0.05408
IA,1970-1974,Male,75,0.08261
IA,1970-1974,Male,80,0.12078
IA,1970-1974,Male,85,0.1842
IA,1970-1974,Male,90,0.26803
IA,1970-1974,Male,95,0.38027
IA,1975-1979,Female,0,0.005735
IA,1975-1979,Female,5,2.7e-4
IA,1975-1979,Female,10,2.1e-4
IA,1975-1979,Female,15,5e-4
IA,1975-1979,Female,20,5.5e-4
IA,1975-1979,Female,25,5e-4
IA,1975-1979,Female,30,7.3e-4
IA,1975-1979,Female,35,0.00111
IA,1975-1979,Female,40,0.00158
IA,1975-1979,Female,45,0.00269
IA,1975-1979,Female,50,0.00393
IA,1975-1979,Female,55,0.00638
IA,1975-1979,Female,60,0.00947
IA,1975-1979,Female,65,0.01487
IA,1975-1979,Female,70,0.02327
IA,1975-1979,Female,75,0.03919
IA,1975-1979,Female,80,0.06818
IA,1975-1979,Female,85,0.11485
IA,1975-1979,Female,90,0.18517
IA,1975-1979,Female,95,0.28101
IA,1975-1979,Male,0,0.007435
IA,1975-1979,Male,5,3.5e-4
IA,1975-1979,Male,10,4.2e-4
IA,1975-1979,Male,15,0.00147
IA,1975-1979,Male,20,0.0018
IA,1975-1979,Male,25,0.00139
IA,1975-1979,Male,30,0.00148
IA,1975-1979,Male,35,0.00193
IA,1975-1979,Male,40,0.00286
IA,1975-1979,Male,45,0.00483
IA,1975-1979,Male,50,0.00794
IA,1975-1979,Male,55,0.01261
IA,1975-1979,Male,60,0.02094
IA,1975-1979,Male,65,0.03294
IA,1975-1979,Male,70,0.04983
IA,1975-1979,Male,75,0.07476
IA,1975-1979,Male,80,0.10991
IA,1975-1979,Male,85,0.16501
IA,1975-1979,Male,90,0.24299
IA,1975-1979,Male,95,0.33768
IA,1980-1984,Female,0,0.004415
IA,1980-1984,Female,5,1.9e-4
IA,1980-1984,Female,10,2e-4
IA,1980-1984,Female,15,4.9e-4
IA,1980-1984,Female,20,4.3e-4
IA,1980-1984,Female,25,4.9e-4
IA,1980-1984,Female,30,6.3e-4
IA,1980-1984,Female,35,9e-4
IA,1980-1984,Female,40,0.00138
IA,1980-1984,Female,45,0.00227
IA,1980-1984,Female,50,0.00369
IA,1980-1984,Female,55,0.00574
IA,1980-1984,Female,60,0.00919
IA,1980-1984,Female,65,0.01439
IA,1980-1984,Female,70,0.0223
IA,1980-1984,Female,75,0.03572
IA,1980-1984,Female,80,0.06144
IA,1980-1984,Female,85,0.10588
IA,1980-1984,Female,90,0.17587
IA,1980-1984,Female,95,0.27449
IA,1980-1984,Male,0,0.005955
IA,1980-1984,Male,5,2.8e-4
IA,1980-1984,Male,10,3.6e-4
IA,1980-1984,Male,15,0.00117
IA,1980-1984,Male,20,0.00143
IA,1980-1984,Male,25,0.00126
IA,1980-1984,Male,30,0.00117
IA,1980-1984,Male,35,0.00165
IA,1980-1984,Male,40,0.00248
IA,1980-1984,Male,45,0.00418
IA,1980-1984,Male,50,0.00709
IA,1980-1984,Male,55,0.01211
IA,1980-1984,Male,60,0.01883
IA,1980-1984,Male,65,0.03014
IA,1980-1984,Male,70,0.04577
IA,1980-1984,Male,75,0.06918
IA,1980-1984,Male,80,0.10606
IA,1980-1984,Male,85,0.1596
IA,1980-1984,Male,90,0.23542
IA,1980-1984,Male,95,0.32617
IA,1985-1989,Female,0,0.004115
IA,1985-1989,Female,5,1.8e-4
IA,1985-1989,Female,10,1.4e-4
IA,1985-1989,Female,15,4.9e-4
IA,1985-1989,Female,20,4.1e-4
IA,1985-1989,Female,25,4.4e-4
IA,1985-1989,Female,30,5.7e-4
IA,1985-1989,Female,35,8.3e-4
IA,1985-1989,Female,40,0.00139
IA,1985-1989,Female,45,0.00232
IA,1985-1989,Female,50,0.00366
IA,1985-1989,Female,55,0.00595
IA,1985-1989,Female,60,0.00949
IA,1985-1989,Female,65,0.01398
IA,1985-1989,Female,70,0.02185
IA,1985-1989,Female,75,0.03479
IA,1985-1989,Female,80,0.05953
IA,1985-1989,Female,85,0.10309
IA,1985-1989,Female,90,0.17299
IA,1985-1989,Female,95,0.27387
IA,1985-1989,Male,0,0.00503
IA,1985-1989,Male,5,2.7e-4
IA,1985-1989,Male,10,3.4e-4
IA,1985-1989,Male,15,0.00112
IA,1985-1989,Male,20,0.00132
IA,1985-1989,Male,25,0.00131
IA,1985-1989,Male,30,0.00122
IA,1985-1989,Male,35,0.00165
IA,1985-1989,Male,40,0.00229
IA,1985-1989,Male,45,0.00376
IA,1985-1989,Male,50,0.00626
IA,1985-1989,Male,55,0.01103
IA,1985-1989,Male,60,0.01752
IA,1985-1989,Male,65,0.02659
IA,1985-1989,Male,70,0.04409
IA,1985-1989,Male,75,0.06713
IA,1985-1989,Male,80,0.10441
IA,1985-1989,Male,85,0.16015
IA,1985-1989,Male,90,0.24189
IA,1985-1989,Male,95,0.34685
IA,1990-1994,Female,0,0.00334
IA,1990-1994,Female,5,1.3e-4
IA,1990-1994,Female,10,1.7e-4
IA,1990-1994,Female,15,4.8e-4
IA,1990-1994,Female,20,3.7e-4
IA,1990-1994,Female,25,4.9e-4
IA,1990-1994,Female,30,5.9e-4
IA,1990-1994,Female,35,7.8e-4
IA,1990-1994,Female,40,0.00123
IA,1990-1994,Female,45,0.00203
IA,1990-1994,Female,50,0.00348
IA,1990-1994,Female,55,0.00542
IA,1990-1994,Female,60,0.00891
IA,1990-1994,Female,65,0.01369
IA,1990-1994,Female,70,0.02095
IA,1990-1994,Female,75,0.0335
IA,1990-1994,Female,80,0.05806
IA,1990-1994,Female,85,0.09772
IA,1990-1994,Female,90,0.16622
IA,1990-1994,Female,95,0.26514
IA,1990-1994,Male,0,0.004860000000000001
IA,1990-1994,Male,5,2.3e-4
IA,1990-1994,Male,10,2.7e-4
IA,1990-1994,Male,15,9.7e-4
IA,1990-1994,Male,20,0.00126
IA,1990-1994,Male,25,0.00118
IA,1990-1994,Male,30,0.0014
IA,1990-1994,Male,35,0.00159
IA,1990-1994,Male,40,0.00224
IA,1990-1994,Male,45,0.0033
IA,1990-1994,Male,50,0.00573
IA,1990-1994,Male,55,0.0092
IA,1990-1994,Male,60,0.0157
IA,1990-1994,Male,65,0.02556
IA,1990-1994,Male,70,0.0398
IA,1990-1994,Male,75,0.06197
IA,1990-1994,Male,80,0.09838
IA,1990-1994,Male,85,0.15286
IA,1990-1994,Male,90,0.23692
IA,1990-1994,Male,95,0.33895
IA,1995-1999,Female,0,0.0031450000000000002
IA,1995-1999,Female,5,1.6e-4
IA,1995-1999,Female,10,1.8e-4
IA,1995-1999,Female,15,4.3e-4
IA,1995-1999,Female,20,4.3e-4
IA,1995-1999,Female,25,4.3e-4
IA,1995-1999,Female,30,7e-4
IA,1995-1999,Female,35,8.7e-4
IA,1995-1999,Female,40,0.00132
IA,1995-1999,Female,45,0.0019
IA,1995-1999,Female,50,0.0032
IA,1995-1999,Female,55,0.00546
IA,1995-1999,Female,60,0.00879
IA,1995-1999,Female,65,0.01376
IA,1995-1999,Female,70,0.02103
IA,1995-1999,Female,75,0.0325
IA,1995-1999,Female,80,0.05878
IA,1995-1999,Female,85,0.10069
IA,1995-1999,Female,90,0.17352
IA,1995-1999,Female,95,0.27703
IA,1995-1999,Male,0,0.00406
IA,1995-1999,Male,5,2.1e-4
IA,1995-1999,Male,10,2.7e-4
IA,1995-1999,Male,15,9.1e-4
IA,1995-1999,Male,20,0.00113
IA,1995-1999,Male,25,0.00101
IA,1995-1999,Male,30,0.00124
IA,1995-1999,Male,35,0.00162
IA,1995-1999,Male,40,0.00221
IA,1995-1999,Male,45,0.00321
IA,1995-1999,Male,50,0.00533
IA,1995-1999,Male,55,0.00886
IA,1995-1999,Male,60,0.01441
IA,1995-1999,Male,65,0.02285
IA,1995-1999,Male,70,0.03617
IA,1995-1999,Male,75,0.0574
IA,1995-1999,Male,80,0.09601
IA,1995-1999,Male,85,0.15321
IA,1995-1999,Male,90,0.23951
IA,1995-1999,Male,95,0.35563
IA,2000-2004,Female,0,0.00263
IA,2000-2004,Female,5,1.7e-4
IA,2000-2004,Female,10,1.5e-4
IA,2000-2004,Female,15,3.4e-4
IA,2000-2004,Female,20,3.7e-4
IA,2000-2004,Female,25,4.2e-4
IA,2000-2004,Female,30,6e-4
IA,2000-2004,Female,35,8.3e-4
IA,2000-2004,Female,40,0.00133
IA,2000-2004,Female,45,0.00208
IA,2000-2004,Female,50,0.00312
IA,2000-2004,Female,55,0.00498
IA,2000-2004,Female,60,0.00823
IA,2000-2004,Female,65,0.01289
IA,2000-2004,Female,70,0.02032
IA,2000-2004,Female,75,0.03171
IA,2000-2004,Female,80,0.05588
IA,2000-2004,Female,85,0.10133
IA,2000-2004,Female,90,0.17757
IA,2000-2004,Female,95,0.28886
IA,2000-2004,Male,0,0.003285
IA,2000-2004,Male,5,1.9e-4
IA,2000-2004,Male,10,2.3e-4
IA,2000-2004,Male,15,7.9e-4
IA,2000-2004,Male,20,0.00102
IA,2000-2004,Male,25,9.5e-4
IA,2000-2004,Male,30,0.00102
IA,2000-2004,Male,35,0.00154
IA,2000-2004,Male,40,0.00225
IA,2000-2004,Male,45,0.00337
IA,2000-2004,Male,50,0.00521
IA,2000-2004,Male,55,0.008
IA,2000-2004,Male,60,0.01292
IA,2000-2004,Male,65,0.02075
IA,2000-2004,Male,70,0.03288
IA,2000-2004,Male,75,0.05177
IA,2000-2004,Male,80,0.08631
IA,2000-2004,Male,85,0.14755
IA,2000-2004,Male,90,0.2385
IA,2000-2004,Male,95,0.36153
IA,2005-2009,Female,0,0.002535
IA,2005-2009,Female,5,9e-5
IA,2005-2009,Female,10,1.3e-4
IA,2005-2009,Female,15,3.4e-4
IA,2005-2009,Female,20,3.7e-4
IA,2005-2009,Female,25,5e-4
IA,2005-2009,Female,30,5.9e-4
IA,2005-2009,Female,35,8.9e-4
IA,2005-2009,Female,40,0.00153
IA,2005-2009,Female,45,0.00231
IA,2005-2009,Female,50,0.00322
IA,2005-2009,Female,55,0.00471
IA,2005-2009,Female,60,0.0078
IA,2005-2009,Female,65,0.01237
IA,2005-2009,Female,70,0.01898
IA,2005-2009,Female,75,0.03039
IA,2005-2009,Female,80,0.05367
IA,2005-2009,Female,85,0.09564
IA,2005-2009,Female,90,0.17155
IA,2005-2009,Female,95,0.28437
IA,2005-2009,Male,0,0.003005
IA,2005-2009,Male,5,1.6e-4
IA,2005-2009,Male,10,1.5e-4
IA,2005-2009,Male,15,6.9e-4
IA,2005-2009,Male,20,9.8e-4
IA,2005-2009,Male,25,0.00113
IA,2005-2009,Male,30,0.00106
IA,2005-2009,Male,35,0.00158
IA,2005-2009,Male,40,0.00222
IA,2005-2009,Male,45,0.00335
IA,2005-2009,Male,50,0.00525
IA,2005-2009,Male,55,0.00788
IA,2005-2009,Male,60,0.01214
IA,2005-2009,Male,65,0.0188
IA,2005-2009,Male,70,0.02878
IA,2005-2009,Male,75,0.04619
IA,2005-2009,Male,80,0.08007
IA,2005-2009,Male,85,0.13514
IA,2005-2009,Male,90,0.22614
IA,2005-2009,Male,95,0.34713
IA,2010-2014,Female,0,0.00219
IA,2010-2014,Female,5,9e-5
IA,2010-2014,Female,10,1.2e-4
IA,2010-2014,Female,15,2.7e-4
IA,2010-2014,Female,20,3.5e-4
IA,2010-2014,Female,25,4.4e-4
IA,2010-2014,Female,30,6.3e-4
IA,2010-2014,Female,35,9.4e-4
IA,2010-2014,Female,40,0.00134
IA,2010-2014,Female,45,0.00228
IA,2010-2014,Female,50,0.00351
IA,2010-2014,Female,55,0.00467
IA,2010-2014,Female,60,0.0073
IA,2010-2014,Female,65,0.01161
IA,2010-2014,Female,70,0.01879
IA,2010-2014,Female,75,0.03041
IA,2010-2014,Female,80,0.05193
IA,2010-2014,Female,85,0.09293
IA,2010-2014,Female,90,0.16692
IA,2010-2014,Female,95,0.27721
IA,2010-2014,Male,0,0.0028350000000000003
IA,2010-2014,Male,5,1.3e-4
IA,2010-2014,Male,10,1.8e-4
IA,2010-2014,Male,15,6e-4
IA,2010-2014,Male,20,8.9e-4
IA,2010-2014,Male,25,0.00103
IA,2010-2014,Male,30,0.00128
IA,2010-2014,Male,35,0.00152
IA,2010-2014,Male,40,0.00229
IA,2010-2014,Male,45,0.00345
IA,2010-2014,Male,50,0.00561
IA,2010-2014,Male,55,0.00808
IA,2010-2014,Male,60,0.01174
IA,2010-2014,Male,65,0.01763
IA,2010-2014,Male,70,0.02792
IA,2010-2014,Male,75,0.04396
IA,2010-2014,Male,80,0.07561
IA,2010-2014,Male,85,0.12782
IA,2010-2014,Male,90,0.21828
IA,2010-2014,Male,95,0.34151
IA,2015-2019,Female,0,0.00239
IA,2015-2019,Female,5,9e-5
IA,2015-2019,Female,10,1.4e-4
IA,2015-2019,Female,15,2.8e-4
IA,2015-2019,Female,20,3.9e-4
IA,2015-2019,Female,25,5.6e-4
IA,2015-2019,Female,30,7e-4
IA,2015-2019,Female,35,9.4e-4
IA,2015-2019,Female,40,0.00155
IA,2015-2019,Female,45,0.00222
