state,age,n_mig,pop,rate
ohio,77,8,1832,0.004366812227074236
ohio,78,15,900,0.016666666666666666
ohio,79,10,899,0.011123470522803115
ohio,80,8,1728,0.004629629629629629
oklahoma,1,16,794,0.020151133501259445
oklahoma,2,13,844,0.015402843601895734
oklahoma,3,14,451,0.031042128603104215
oklahoma,4,12,800,0.015
oklahoma,5,10,866,0.011547344110854504
oklahoma,6,11,1010,0.01089108910891089
oklahoma,7,14,906,0.01545253863134658
oklahoma,8,13,1064,0.012218045112781954
oklahoma,9,7,488,0.014344262295081968
oklahoma,10,8,1024,0.0078125
oklahoma,11,7,972,0.00720164609053498
oklahoma,12,8,966,0.008281573498964804
oklahoma,13,15,1188,0.012626262626262626
oklahoma,14,14,1176,0.011904761904761904
oklahoma,15,7,1056,0.006628787878787879
oklahoma,16,11,1118,0.009838998211091235
oklahoma,17,8,1066,0.0075046904315197
oklahoma,18,71,1186,0.05986509274873524
oklahoma,19,74,1204,0.061461794019933555
oklahoma,20,37,1084,0.03413284132841329
oklahoma,21,30,1046,0.028680688336520075
oklahoma,22,41,864,0.047453703703703706
oklahoma,23,33,874,0.03775743707093822
oklahoma,24,23,844,0.027251184834123223
oklahoma,25,21,862,0.024361948955916472
oklahoma,26,25,844,0.02962085308056872
oklahoma,27,25,894,0.02796420581655481
oklahoma,28,30,890,0.033707865168539325
oklahoma,29,14,926,0.01511879049676026
oklahoma,30,29,1004,0.02888446215139442
oklahoma,31,17,940,0.018085106382978722
oklahoma,32,17,968,0.01756198347107438
oklahoma,33,20,924,0.021645021645021644
oklahoma,34,19,1008,0.018849206349206348
oklahoma,35,12,940,0.01276595744680851
oklahoma,36,20,1036,0.019305019305019305
oklahoma,37,3,442,0.006787330316742082
oklahoma,38,19,1058,0.017958412098298678
oklahoma,39,16,1052,0.015209125475285171
oklahoma,40,12,1074,0.0111731843575419
oklahoma,41,9,496,0.018145161290322582
oklahoma,42,9,988,0.009109311740890687
oklahoma,43,8,884,0.00904977375565611
oklahoma,44,11,874,0.012585812356979404
oklahoma,45,11,790,0.013924050632911392
oklahoma,46,8,912,0.008771929824561403
oklahoma,47,11,898,0.012249443207126948
oklahoma,48,7,836,0.008373205741626795
oklahoma,49,15,832,0.018028846153846152
oklahoma,50,21,444,0.0472972972972973
oklahoma,51,9,497,0.018108651911468814
oklahoma,52,11,904,0.012168141592920354
oklahoma,53,6,882,0.006802721088435374
oklahoma,54,4,439,0.009111617312072893
oklahoma,55,9,874,0.010297482837528604
oklahoma,56,10,892,0.011210762331838564
oklahoma,57,7,473,0.014799154334038054
oklahoma,58,6,1024,0.005859375
oklahoma,59,11,1082,0.010166358595194085
oklahoma,60,10,1194,0.008375209380234505
oklahoma,61,6,551,0.010889292196007259
oklahoma,62,9,557,0.01615798922800718
oklahoma,63,5,521,0.009596928982725527
oklahoma,64,7,540,0.012962962962962963
oklahoma,65,12,547,0.021937842778793418
oklahoma,66,15,1122,0.013368983957219251
oklahoma,67,11,481,0.02286902286902287
oklahoma,68,2,478,0.0041841004184100415
oklahoma,69,10,908,0.011013215859030838
oklahoma,70,4,495,0.00808080808080808
oklahoma,71,1,460,0.002173913043478261
oklahoma,72,5,840,0.005952380952380952
oklahoma,73,5,392,0.012755102040816327
oklahoma,74,3,756,0.003968253968253968
oklahoma,75,6,842,0.007125890736342043
oklahoma,76,3,314,0.009554140127388535
oklahoma,77,3,319,0.009404388714733543
oklahoma,78,3,308,0.00974025974025974
oklahoma,79,4,261,0.01532567049808429
oklahoma,80,2,252,0.007936507936507936
oregon,1,13,662,0.019637462235649546
oregon,2,8,744,0.010752688172043012
oregon,3,14,704,0.019886363636363636
oregon,4,17,385,0.04415584415584416
oregon,5,8,838,0.00954653937947494
oregon,6,14,864,0.016203703703703703
oregon,7,15,868,0.01728110599078341
oregon,8,11,864,0.01273148148148148
oregon,9,19,852,0.022300469483568074
oregon,10,8,942,0.008492569002123142
oregon,11,3,397,0.007556675062972292
oregon,12,11,440,0.025
oregon,13,12,1008,0.011904761904761904
oregon,14,7,482,0.014522821576763486
oregon,15,11,986,0.011156186612576065
oregon,16,8,986,0.008113590263691683
oregon,17,14,942,0.014861995753715499
oregon,18,119,1342,0.08867362146050671
oregon,19,97,1130,0.08584070796460178
oregon,20,40,822,0.04866180048661801
oregon,21,23,832,0.027644230769230768
oregon,22,50,912,0.05482456140350877
oregon,23,44,794,0.055415617128463476
oregon,24,35,812,0.04310344827586207
oregon,25,33,934,0.035331905781584586
oregon,26,39,988,0.039473684210526314
oregon,27,26,499,0.052104208416833664
oregon,28,31,1040,0.02980769230769231
oregon,29,43,1042,0.04126679462571977
oregon,30,40,1154,0.03466204506065858
oregon,31,34,1114,0.03052064631956912
oregon,32,44,1212,0.036303630363036306
oregon,33,26,1178,0.022071307300509338
oregon,34,34,1186,0.02866779089376054
oregon,35,38,1124,0.033807829181494664
oregon,36,30,1282,0.0234009360374415
oregon,37,23,1124,0.020462633451957295
oregon,38,38,1154,0.03292894280762565
oregon,39,20,583,0.03430531732418525
oregon,40,21,1224,0.01715686274509804
oregon,41,11,1194,0.009212730318257957
oregon,42,14,1164,0.012027491408934709
oregon,43,13,576,0.022569444444444444
oregon,44,9,1034,0.008704061895551257
oregon,45,15,1068,0.014044943820224719
oregon,46,11,1024,0.0107421875
oregon,47,10,970,0.010309278350515464
oregon,48,5,916,0.0054585152838427945
oregon,49,9,488,0.018442622950819672
oregon,50,26,1114,0.02333931777378815
oregon,51,9,561,0.016042780748663103
oregon,52,9,534,0.016853932584269662
oregon,53,15,1072,0.013992537313432836
oregon,54,12,1032,0.011627906976744186
oregon,55,16,487,0.03285420944558522
oregon,56,16,1054,0.015180265654648957
oregon,57,8,1062,0.007532956685499058
oregon,58,9,1100,0.008181818181818182
oregon,59,14,1124,0.012455516014234875
oregon,60,14,1248,0.011217948717948718
oregon,61,21,599,0.035058430717863104
oregon,62,8,1208,0.006622516556291391
oregon,63,13,596,0.02181208053691275
oregon,64,15,1260,0.011904761904761904
oregon,65,15,1332,0.01126126126126126
oregon,66,13,602,0.02159468438538206
oregon,67,8,663,0.012066365007541479
oregon,68,10,1374,0.00727802037845706
oregon,69,10,1288,0.007763975155279503
oregon,70,17,625,0.0272
oregon,71,14,1316,0.010638297872340425
oregon,72,17,588,0.02891156462585034
oregon,73,13,1114,0.011669658886894075
oregon,74,4,1088,0.003676470588235294
oregon,75,6,568,0.01056338028169014
oregon,76,5,403,0.01240694789081886
oregon,77,8,730,0.010958904109589041
oregon,78,8,792,0.010101010101010102
oregon,79,7,766,0.009138381201044387
oregon,80,5,546,0.009157509157509158
pennsylvania,1,21,2302,0.009122502172024326
pennsylvania,2,26,2322,0.01119724375538329
pennsylvania,3,26,2400,0.010833333333333334
pennsylvania,4,28,2430,0.011522633744855968
pennsylvania,5,21,2534,0.008287292817679558
pennsylvania,6,26,2470,0.010526315789473684
pennsylvania,7,22,2642,0.008327024981074944
pennsylvania,8,18,2672,0.006736526946107785
pennsylvania,9,19,2800,0.0067857142857142855
pennsylvania,10,20,2640,0.007575757575757576
pennsylvania,11,14,2800,0.005
pennsylvania,12,17,2660,0.006390977443609023
pennsylvania,13,21,2876,0.007301808066759388
pennsylvania,14,17,2936,0.0057901907356948225
pennsylvania,15,14,2906,0.004817618719889883
pennsylvania,16,29,2934,0.009884117246080437
pennsylvania,17,41,2994,0.013694054776219105
pennsylvania,18,241,3852,0.06256490134994808
pennsylvania,19,197,4032,0.048859126984126984
pennsylvania,20,132,3606,0.036605657237936774
pennsylvania,21,84,3198,0.02626641651031895
pennsylvania,22,90,2778,0.032397408207343416
pennsylvania,23,79,2576,0.030667701863354036
pennsylvania,24,88,2414,0.03645401822700911
pennsylvania,25,55,2638,0.02084912812736922
pennsylvania,26,57,2518,0.022637013502779985
pennsylvania,27,57,2716,0.020986745213549336
pennsylvania,28,60,2804,0.021398002853067047
pennsylvania,29,51,2844,0.017932489451476793
pennsylvania,30,53,3008,0.01761968085106383
pennsylvania,31,46,2924,0.01573187414500684
pennsylvania,32,48,3134,0.015315890236119975
pennsylvania,33,50,3024,0.016534391534391533
pennsylvania,34,59,2976,0.0198252688172043
pennsylvania,35,38,3052,0.012450851900393184
pennsylvania,36,37,3102,0.011927788523533205
pennsylvania,37,37,3022,0.012243547319655858
pennsylvania,38,33,2936,0.011239782016348773
pennsylvania,39,22,2984,0.007372654155495978
pennsylvania,40,33,3088,0.010686528497409326
pennsylvania,41,25,3000,0.008333333333333333
pennsylvania,42,23,2872,0.008008356545961003
pennsylvania,43,22,2988,0.007362784471218206
pennsylvania,44,25,2984,0.008378016085790885
pennsylvania,45,19,2742,0.006929248723559446
pennsylvania,46,14,2690,0.0052044609665427505
pennsylvania,47,23,2774,0.00829127613554434
pennsylvania,48,22,2884,0.0076282940360610264
pennsylvania,49,20,2880,0.006944444444444444
pennsylvania,50,20,3224,0.00620347394540943
pennsylvania,51,18,3416,0.005269320843091335
pennsylvania,52,16,3304,0.004842615012106538
pennsylvania,53,11,3380,0.003254437869822485
pennsylvania,54,22,1651,0.013325257419745608
pennsylvania,55,25,3384,0.007387706855791962
pennsylvania,56,26,3664,0.007096069868995633
pennsylvania,57,27,3730,0.007238605898123324
pennsylvania,58,23,3938,0.005840528186896902
pennsylvania,59,18,4042,0.004453240969816922
pennsylvania,60,37,4120,0.008980582524271844
pennsylvania,61,24,4364,0.005499541704857928
pennsylvania,62,21,4486,0.004681230494872938
pennsylvania,63,16,2178,0.0073461891643709825
pennsylvania,64,24,4398,0.005457025920873124
pennsylvania,65,30,4478,0.006699419383653417
pennsylvania,66,20,4148,0.0048216007714561235
pennsylvania,67,26,4224,0.00615530303030303
pennsylvania,68,17,3928,0.004327902240325866
pennsylvania,69,19,3968,0.004788306451612903
pennsylvania,70,12,1791,0.006700167504187605
pennsylvania,71,21,3612,0.005813953488372093
pennsylvania,72,16,3330,0.004804804804804805
pennsylvania,73,10,3318,0.0030138637733574444
pennsylvania,74,6,3292,0.0018226002430133657
pennsylvania,75,15,3134,0.004786215698787492
pennsylvania,76,13,2422,0.0053674649050371595
pennsylvania,77,5,2144,0.0023320895522388058
pennsylvania,78,13,2246,0.00578806767586821
pennsylvania,79,16,2220,0.007207207207207207
pennsylvania,80,15,1834,0.008178844056706653
rhode island,1,3,126,0.023809523809523808
rhode island,2,5,144,0.034722222222222224
rhode island,4,2,87,0.022988505747126436
rhode island,5,1,87,0.011494252873563218
rhode island,7,3,108,0.027777777777777776
rhode island,8,1,99,0.010101010101010102
rhode island,9,1,87,0.011494252873563218
rhode island,10,3,200,0.015
rhode island,12,1,96,0.010416666666666666
rhode island,14,6,196,0.030612244897959183
rhode island,15,3,194,0.015463917525773196
rhode island,16,3,104,0.028846153846153848
rhode island,17,1,94,0.010638297872340425
rhode island,18,59,408,0.14460784313725492
rhode island,19,43,442,0.09728506787330317
rhode island,20,26,398,0.06532663316582915
rhode island,21,19,294,0.06462585034013606
rhode island,22,17,234,0.07264957264957266
rhode island,23,20,210,0.09523809523809523
rhode island,24,7,206,0.03398058252427184
rhode island,25,14,228,0.06140350877192982
rhode island,26,13,226,0.05752212389380531
rhode island,27,18,230,0.0782608695652174
rhode island,28,11,212,0.05188679245283019
rhode island,29,6,111,0.05405405405405406
rhode island,30,15,238,0.06302521008403361
rhode island,31,8,290,0.027586206896551724
rhode island,32,8,312,0.02564102564102564
rhode island,33,3,115,0.02608695652173913
rhode island,34,7,252,0.027777777777777776
rhode island,35,8,222,0.036036036036036036
rhode island,36,5,136,0.03676470588235294
rhode island,37,6,242,0.024793388429752067
rhode island,38,4,114,0.03508771929824561
rhode island,39,3,202,0.01485148514851485
rhode island,40,5,210,0.023809523809523808
rhode island,41,3,258,0.011627906976744186
rhode island,42,5,258,0.01937984496124031
rhode island,43,6,105,0.05714285714285714
rhode island,44,7,264,0.026515151515151516
rhode island,45,3,220,0.013636363636363636
rhode island,46,4,198,0.020202020202020204
rhode island,47,4,238,0.01680672268907563
rhode island,48,2,218,0.009174311926605505
rhode island,49,4,117,0.03418803418803419
rhode island,50,1,140,0.007142857142857143
rhode island,51,1,120,0.008333333333333333
rhode island,52,1,103,0.009708737864077669
rhode island,53,2,116,0.017241379310344827
rhode island,54,1,117,0.008547008547008548
rhode island,55,1,154,0.006493506493506494
rhode island,56,2,142,0.014084507042253521
rhode island,57,7,320,0.021875
rhode island,58,3,276,0.010869565217391304
rhode island,59,4,152,0.02631578947368421
rhode island,60,4,350,0.011428571428571429
rhode island,61,4,155,0.025806451612903226
rhode island,62,4,162,0.024691358024691357
rhode island,63,4,314,0.012738853503184714
rhode island,64,2,173,0.011560693641618497
rhode island,65,4,340,0.011764705882352941
rhode island,66,3,176,0.017045454545454544
rhode island,67,3,154,0.01948051948051948
rhode island,68,6,304,0.019736842105263157
rhode island,69,3,165,0.01818181818181818
rhode island,70,5,123,0.04065040650406504
rhode island,71,1,128,0.0078125
rhode island,72,2,143,0.013986013986013986
rhode island,73,4,145,0.027586206896551724
rhode island,75,3,135,0.022222222222222223
rhode island,76,2,95,0.021052631578947368
rhode island,77,4,81,0.04938271604938271
rhode island,80,2,78,0.02564102564102564
south carolina,1,22,934,0.023554603854389723
south carolina,2,22,920,0.02391304347826087
south carolina,3,25,966,0.025879917184265012
south carolina,4,19,994,0.019114688128772636
south carolina,5,20,1116,0.017921146953405017
south carolina,6,19,1054,0.018026565464895637
south carolina,7,15,1088,0.013786764705882353
south carolina,8,15,1164,0.01288659793814433
south carolina,9,19,1186,0.016020236087689713
south carolina,10,16,1066,0.0150093808630394
south carolina,11,21,1122,0.01871657754010695
south carolina,12,25,1218,0.020525451559934318
south carolina,13,21,1172,0.017918088737201365
south carolina,14,18,1352,0.013313609467455622
south carolina,15,18,1288,0.013975155279503106
south carolina,16,12,1140,0.010526315789473684
south carolina,17,26,1286,0.02021772939346812
south carolina,18,113,1640,0.06890243902439025
south carolina,19,141,1722,0.08188153310104529
south carolina,20,72,1412,0.05099150141643059
south carolina,21,58,1360,0.04264705882352941
south carolina,22,45,1262,0.03565768621236133
south carolina,23,57,1154,0.049393414211438474
south carolina,24,40,1110,0.036036036036036036
south carolina,25,47,1042,0.045105566218809984
south carolina,26,58,1136,0.051056338028169015
south carolina,27,48,1148,0.041811846689895474
south carolina,28,46,1124,0.04092526690391459
south carolina,29,32,1040,0.03076923076923077
south carolina,30,45,1168,0.038527397260273974
south carolina,31,42,1176,0.03571428571428571
south carolina,32,33,1194,0.02763819095477387
south carolina,33,34,1198,0.028380634390651086
south carolina,34,17,1176,0.01445578231292517
south carolina,35,33,1254,0.02631578947368421
south carolina,36,23,1182,0.0194585448392555
south carolina,37,22,1146,0.019197207678883072
south carolina,38,27,1252,0.02156549520766773
south carolina,39,18,1142,0.01576182136602452
south carolina,40,23,1238,0.018578352180936994
south carolina,41,27,1264,0.021360759493670885
south carolina,42,33,1316,0.02507598784194529
south carolina,43,32,1192,0.026845637583892617
south carolina,44,18,1134,0.015873015873015872
south carolina,45,20,1264,0.015822784810126583
south carolina,46,18,1026,0.017543859649122806
south carolina,47,15,623,0.024077046548956663
south carolina,48,23,630,0.03650793650793651
south carolina,49,7,605,0.011570247933884297
south carolina,50,18,1366,0.013177159590043924
south carolina,51,31,1288,0.02406832298136646
south carolina,52,22,693,0.031746031746031744
south carolina,53,19,703,0.02702702702702703
south carolina,54,18,1306,0.013782542113323124
south carolina,55,24,1426,0.016830294530154277
south carolina,56,37,1570,0.02356687898089172
south carolina,57,24,1540,0.015584415584415584
south carolina,58,24,1512,0.015873015873015872
south carolina,59,34,1508,0.022546419098143235
south carolina,60,30,1706,0.017584994138335287
south carolina,61,47,1824,0.025767543859649123
south carolina,62,38,1826,0.0208105147864184
south carolina,63,32,843,0.03795966785290629
south carolina,64,39,1810,0.02154696132596685
south carolina,65,35,1778,0.01968503937007874
south carolina,66,28,1754,0.01596351197263398
south carolina,67,20,1730,0.011560693641618497
south carolina,68,26,1624,0.01600985221674877
south carolina,69,17,772,0.022020725388601035
south carolina,70,27,1560,0.01730769230769231
south carolina,71,23,1594,0.014429109159347553
south carolina,72,16,1442,0.011095700416088766
south carolina,73,18,1506,0.01195219123505976
south carolina,74,15,1402,0.010699001426533523
south carolina,75,19,1434,0.013249651324965132
south carolina,76,11,578,0.01903114186851211
south carolina,77,13,523,0.0248565965583174
south carolina,78,5,862,0.00580046403712297
south carolina,79,12,878,0.01366742596810934
south carolina,80,7,770,0.00909090909090909
south dakota,1,2,102,0.0196078431372549
south dakota,2,3,102,0.029411764705882353
south dakota,3,2,106,0.018867924528301886
south dakota,4,2,118,0.01694915254237288
south dakota,5,7,230,0.030434782608695653
south dakota,6,5,110,0.045454545454545456
south dakota,7,8,133,0.06015037593984962
south dakota,8,3,246,0.012195121951219513
south dakota,9,4,111,0.036036036036036036
south dakota,10,2,232,0.008620689655172414
south dakota,11,3,112,0.026785714285714284
south dakota,12,6,118,0.05084745762711865
south dakota,13,1,116,0.008620689655172414
south dakota,14,7,258,0.027131782945736434
south dakota,15,2,266,0.007518796992481203
south dakota,16,1,124,0.008064516129032258
south dakota,17,2,119,0.01680672268907563
south dakota,18,27,280,0.09642857142857143
south dakota,19,22,246,0.08943089430894309
south dakota,20,7,222,0.03153153153153153
south dakota,21,5,99,0.050505050505050504
south dakota,22,3,91,0.03296703296703297
south dakota,23,6,73,0.0821917808219178
south dakota,24,14,168,0.08333333333333333
south dakota,25,2,140,0.014285714285714285
south dakota,26,4,85,0.047058823529411764
south dakota,27,10,200,0.05
south dakota,28,5,101,0.04950495049504951
south dakota,29,7,114,0.06140350877192982
south dakota,30,4,206,0.019417475728155338
south dakota,31,8,103,0.07766990291262135
south dakota,32,3,164,0.018292682926829267
south dakota,33,7,110,0.06363636363636363
south dakota,34,7,210,0.03333333333333333
south dakota,35,4,228,0.017543859649122806
south dakota,36,3,102,0.029411764705882353
south dakota,37,5,120,0.041666666666666664
south dakota,38,1,106,0.009433962264150943
south dakota,39,2,112,0.017857142857142856
south dakota,40,3,110,0.02727272727272727
south dakota,41,2,242,0.008264462809917356
south dakota,42,6,102,0.058823529411764705
south dakota,43,4,108,0.037037037037037035
south dakota,44,4,110,0.03636363636363636
south dakota,45,4,101,0.039603960396039604
south dakota,46,6,190,0.031578947368421054
south dakota,47,2,96,0.020833333333333332
south dakota,48,6,202,0.0297029702970297
south dakota,49,4,119,0.03361344537815126
south dakota,51,3,91,0.03296703296703297
south dakota,52,7,166,0.04216867469879518
south dakota,53,4,107,0.037383177570093455
south dakota,54,2,105,0.01904761904761905
south dakota,55,3,110,0.02727272727272727
south dakota,56,3,106,0.02830188679245283
south dakota,57,2,107,0.018691588785046728
south dakota,58,2,132,0.015151515151515152
south dakota,59,4,128,0.03125
south dakota,60,2,127,0.015748031496062992
south dakota,61,3,244,0.012295081967213115
south dakota,62,2,140,0.014285714285714285
south dakota,63,2,148,0.013513513513513514
south dakota,64,3,274,0.010948905109489052
south dakota,65,3,133,0.022556390977443608
south dakota,66,1,129,0.007751937984496124
south dakota,67,2,133,0.015037593984962405
south dakota,68,2,286,0.006993006993006993
south dakota,70,5,121,0.04132231404958678
south dakota,71,1,115,0.008695652173913044
south dakota,73,1,111,0.009009009009009009
south dakota,74,2,220,0.00909090909090909
south dakota,75,1,92,0.010869565217391304
south dakota,76,2,80,0.025
south dakota,78,1,73,0.0136986301369863
south dakota,79,3,53,0.05660377358490566
tennessee,1,35,1336,0.02619760479041916
tennessee,2,42,1428,0.029411764705882353
tennessee,3,27,1434,0.01882845188284519
tennessee,4,30,1524,0.01968503937007874
tennessee,5,23,1452,0.01584022038567493
tennessee,6,31,1554,0.019948519948519948
tennessee,7,25,1528,0.016361256544502618
tennessee,8,32,1568,0.02040816326530612
tennessee,9,31,1568,0.019770408163265307
tennessee,10,22,1586,0.013871374527112233
tennessee,11,27,1468,0.018392370572207085
tennessee,12,19,1570,0.012101910828025478
tennessee,13,24,1616,0.01485148514851485
tennessee,14,17,1690,0.010059171597633136
tennessee,15,20,853,0.023446658851113716
tennessee,16,24,1774,0.013528748590755355
tennessee,17,21,1570,0.01337579617834395
tennessee,18,96,1910,0.050261780104712044
tennessee,19,95,1828,0.05196936542669584
tennessee,20,42,1752,0.023972602739726026
tennessee,21,43,1692,0.02541371158392435
tennessee,22,57,1718,0.03317811408614668
tennessee,23,83,1664,0.049879807692307696
tennessee,24,58,1526,0.03800786369593709
tennessee,25,52,1592,0.032663316582914576
tennessee,26,54,1628,0.033169533169533166
tennessee,27,64,1564,0.04092071611253197
tennessee,28,53,1668,0.03177458033573141
tennessee,29,54,1710,0.031578947368421054
tennessee,30,39,1740,0.022413793103448276
tennessee,31,41,1740,0.023563218390804597
tennessee,32,57,1884,0.030254777070063694
tennessee,33,44,1654,0.026602176541717048
tennessee,34,30,1764,0.017006802721088437
tennessee,35,33,1736,0.019009216589861752
tennessee,36,42,1682,0.02497027348394768
tennessee,37,31,1636,0.018948655256723717
tennessee,38,32,1614,0.01982651796778191
tennessee,39,32,1796,0.017817371937639197
tennessee,40,27,1648,0.016383495145631068
tennessee,41,29,1692,0.017139479905437353
tennessee,42,27,1596,0.016917293233082706
tennessee,43,21,1576,0.0133248730964467
tennessee,44,23,1646,0.013973268529769137
tennessee,45,19,1716,0.011072261072261072
tennessee,46,19,1592,0.01193467336683417
tennessee,47,17,1630,0.010429447852760737
tennessee,48,20,1736,0.01152073732718894
tennessee,49,27,1790,0.015083798882681564
tennessee,50,26,899,0.028921023359288096
tennessee,51,23,1870,0.01229946524064171
tennessee,52,24,2010,0.011940298507462687
tennessee,53,28,987,0.028368794326241134
tennessee,54,18,1824,0.009868421052631578
tennessee,55,21,1788,0.01174496644295302
tennessee,56,17,1936,0.00878099173553719
tennessee,57,25,958,0.026096033402922755
tennessee,58,33,2200,0.015
tennessee,59,26,2132,0.012195121951219513
tennessee,60,29,2122,0.013666352497643733
tennessee,61,15,2082,0.007204610951008645
tennessee,62,18,1065,0.016901408450704224
tennessee,63,30,2104,0.014258555133079848
tennessee,64,28,2166,0.012927054478301015
tennessee,65,21,2172,0.009668508287292817
tennessee,66,25,2054,0.012171372930866602
tennessee,67,23,2124,0.010828625235404897
tennessee,68,16,999,0.016016016016016016
tennessee,69,16,1936,0.008264462809917356
tennessee,70,18,1924,0.009355509355509356
tennessee,71,21,885,0.023728813559322035
tennessee,72,9,1636,0.005501222493887531
tennessee,73,8,1704,0.004694835680751174
tennessee,74,22,1730,0.012716763005780347
tennessee,75,16,1800,0.008888888888888889
tennessee,76,4,651,0.006144393241167435
tennessee,77,9,1234,0.007293354943273906
tennessee,78,3,561,0.0053475935828877
tennessee,79,5,1066,0.004690431519699813
tennessee,80,12,890,0.01348314606741573
texas,1,104,5408,0.019230769230769232
texas,2,119,5986,0.019879719345138658
texas,3,103,6010,0.01713810316139767
texas,4,101,5996,0.01684456304202802
texas,5,114,6538,0.01743652493117161
texas,6,105,6678,0.015723270440251572
texas,7,89,7132,0.01247896803140774
texas,8,92,6904,0.013325608342989572
texas,9,96,6904,0.013904982618771726
texas,10,101,7020,0.014387464387464388
texas,11,96,7160,0.013407821229050279
texas,12,76,7334,0.010362694300518135
texas,13,75,7548,0.009936406995230525
texas,14,76,7626,0.00996590611067401
texas,15,117,7646,0.015302118754904526
texas,16,84,7740,0.010852713178294573
texas,17,79,8064,0.009796626984126984
texas,18,306,8374,0.036541676618103654
texas,19,272,8156,0.03334968121628249
texas,20,149,7212,0.020660011092623404
texas,21,175,6980,0.025071633237822348
texas,22,223,7076,0.031514980214810626
texas,23,255,6848,0.03723714953271028
texas,24,240,6894,0.034812880765883375
texas,25,207,6992,0.029605263157894735
texas,26,219,6836,0.03203627852545348
texas,27,217,6830,0.03177159590043924
texas,28,179,6854,0.026116136562591187
texas,29,223,7296,0.03056469298245614
texas,30,177,7562,0.023406506215286962
texas,31,154,7392,0.020833333333333332
texas,32,176,7834,0.022466173091651775
texas,33,155,7280,0.021291208791208792
texas,34,163,7308,0.02230432402846196
texas,35,139,7496,0.01854322305229456
texas,36,128,7648,0.016736401673640166
texas,37,144,7532,0.019118428040361127
texas,38,123,7594,0.016196997629707666
texas,39,111,7448,0.014903329752953814
texas,40,110,8060,0.013647642679900745
texas,41,116,7618,0.01522709372538724
texas,42,98,7572,0.012942419440042261
texas,43,106,7356,0.014410005437737902
texas,44,95,7054,0.013467536149702296
texas,45,82,7266,0.01128543903110377
texas,46,86,6842,0.012569424144986846
texas,47,61,7238,0.008427742470295662
texas,48,67,7082,0.00946060434905394
texas,49,55,7130,0.007713884992987377
texas,50,64,7398,0.008650986753176534
texas,51,70,7750,0.00903225806451613
texas,52,55,7354,0.007478923035082948
texas,53,58,7242,0.008008837337752003
texas,54,66,6916,0.009543088490456911
texas,55,63,7040,0.008948863636363637
texas,56,62,7142,0.008681041725007001
texas,57,62,7634,0.008121561435682474
texas,58,55,7552,0.007282838983050847
texas,59,51,7606,0.006705232711017617
texas,60,70,8010,0.008739076154806492
texas,61,74,8272,0.008945841392649903
texas,62,62,8340,0.007434052757793765
texas,63,67,7790,0.008600770218228498
texas,64,64,7806,0.008198821419420958
texas,65,65,8014,0.008110806089343649
texas,66,82,7808,0.010502049180327868
texas,67,44,7530,0.0058432934926958835
texas,68,32,7324,0.004369197160021846
texas,69,40,7016,0.005701254275940707
texas,70,41,6676,0.006141402037147993
texas,71,37,6150,0.0060162601626016264
texas,72,28,5872,0.004768392370572207
texas,73,47,5932,0.007923128792987188
texas,74,32,5770,0.005545927209705373
texas,75,24,5504,0.00436046511627907
texas,76,30,4410,0.006802721088435374
texas,77,21,4032,0.005208333333333333
texas,78,19,3854,0.004929942916450441
texas,79,20,3670,0.005449591280653951
texas,80,16,3080,0.005194805194805195
utah,1,23,830,0.027710843373493974
utah,2,16,936,0.017094017094017096
utah,3,9,483,0.018633540372670808
utah,4,11,916,0.012008733624454149
utah,5,12,1018,0.011787819253438114
utah,6,12,478,0.02510460251046025
utah,7,8,1064,0.007518796992481203
utah,8,5,1076,0.004646840148698885
utah,9,8,1152,0.006944444444444444
utah,10,4,1094,0.003656307129798903
utah,11,7,1078,0.006493506493506494
utah,12,3,556,0.00539568345323741
utah,13,8,1216,0.006578947368421052
utah,14,24,1198,0.02003338898163606
utah,15,15,1304,0.011503067484662576
utah,16,22,1272,0.01729559748427673
utah,17,16,1136,0.014084507042253521
utah,18,105,1408,0.07457386363636363
utah,19,81,1174,0.06899488926746167
utah,20,53,932,0.05686695278969957
utah,21,75,1150,0.06521739130434782
utah,22,40,1132,0.0353356890459364
utah,23,30,1094,0.027422303473491772
utah,24,34,996,0.03413654618473896
utah,25,27,914,0.02954048140043764
utah,26,36,980,0.036734693877551024
utah,27,26,928,0.028017241379310345
utah,28,32,1008,0.031746031746031744
utah,29,23,892,0.0257847533632287
utah,30,19,918,0.020697167755991286
utah,31,29,924,0.031385281385281384
utah,32,18,906,0.019867549668874173
utah,33,17,860,0.019767441860465116
utah,34,25,888,0.028153153153153154
utah,35,11,850,0.012941176470588235
utah,36,9,884,0.010180995475113122
utah,37,10,880,0.011363636363636364
utah,38,17,900,0.01888888888888889
utah,39,3,439,0.00683371298405467
utah,40,11,1048,0.01049618320610687
utah,41,7,944,0.007415254237288136
utah,42,3,934,0.0032119914346895075
utah,43,4,487,0.008213552361396304
utah,44,2,436,0.0045871559633027525
utah,45,5,874,0.005720823798627002
utah,46,10,816,0.012254901960784314
utah,47,7,800,0.00875
utah,48,5,798,0.006265664160401002
utah,49,5,756,0.006613756613756613
utah,50,7,828,0.008454106280193236
utah,51,5,384,0.013020833333333334
utah,52,10,716,0.013966480446927373
utah,53,6,646,0.009287925696594427
utah,54,6,332,0.018072289156626505
utah,55,6,652,0.009202453987730062
utah,56,10,746,0.013404825737265416
